id_kit,timestamp,VWC_20cm_%,VWC_40cm_%,T_soil_C,SWT_20cm_cBar,SWT_40cm_cBar,temperatura_ambiente
KIT_001,2026-06-18 04:10:00,33.66,38.65,21.88,7.05,6.1,21.94
KIT_001,2026-06-18 04:11:00,33.54,38.46,21.6,6.71,5.35,21.58
KIT_001,2026-06-18 04:12:00,33.79,38.04,21.77,6.95,5.66,21.3
KIT_001,2026-06-18 04:13:00,32.96,38.75,21.72,7.01,5.94,21.42
KIT_001,2026-06-18 04:14:00,33.53,39.07,21.42,7.06,5.52,21.92
KIT_001,2026-06-18 04:15:00,33.66,38.44,21.82,7.06,5.42,21.69
KIT_001,2026-06-18 04:16:00,32.66,38.74,21.53,7.17,5.07,22.23
KIT_001,2026-06-18 04:17:00,32.86,38.13,21.96,7.67,5.79,21.74
KIT_001,2026-06-18 04:18:00,32.55,38.73,21.66,7.8,5.48,22.06
KIT_001,2026-06-18 04:19:00,33.16,38.46,21.78,7.04,5.28,22.05
KIT_001,2026-06-18 04:20:00,33.5,38.34,22.1,6.65,5.51,21.85
KIT_001,2026-06-18 04:21:00,33.76,38.33,21.95,7.42,5.45,21.78
KIT_001,2026-06-18 04:22:00,33.26,38.43,21.65,7.36,5.43,21.6
KIT_001,2026-06-18 04:23:00,33.82,38.66,21.71,7.54,5.34,22.28
KIT_001,2026-06-18 04:24:00,32.78,38.15,21.84,7.31,5.8,22.54
KIT_001,2026-06-18 04:25:00,32.68,38.42,22.08,7.21,5.36,21.94
KIT_001,2026-06-18 04:26:00,33.28,38.53,22.12,7.44,5.79,22.35
KIT_001,2026-06-18 04:27:00,33.45,38.21,21.93,7.44,5.53,22.38
KIT_001,2026-06-18 04:28:00,33.32,39.08,21.91,6.74,5.48,22.78
KIT_001,2026-06-18 04:29:00,32.63,38.28,22.24,6.84,5.36,22.66
KIT_001,2026-06-18 04:30:00,33.33,38.33,22.19,6.98,5.63,23.18
KIT_001,2026-06-18 04:31:00,32.93,38.24,22.71,6.99,5.42,22.85
KIT_001,2026-06-18 04:32:00,33.63,39.07,22.33,6.87,5.16,22.74
KIT_001,2026-06-18 04:33:00,33.52,38.7,22.69,7.04,5.15,22.93
KIT_001,2026-06-18 04:34:00,33.05,38.25,22.09,7.18,5.5,22.95
KIT_001,2026-06-18 04:35:00,33.19,38.86,22.01,7.36,5.18,23.17
KIT_001,2026-06-18 04:36:00,32.99,38.59,22.11,7.08,5.39,22.94
KIT_001,2026-06-18 04:37:00,33.33,38.61,22.57,6.72,5.67,23.14
KIT_001,2026-06-18 04:38:00,33.67,38.43,22.69,6.9,5.49,22.82
KIT_001,2026-06-18 04:39:00,32.98,38.31,22.18,6.92,5.24,22.94
KIT_001,2026-06-18 04:40:00,33.5,38.63,22.25,7.07,5.77,22.82
KIT_001,2026-06-18 04:41:00,33.12,38.37,22.11,7.04,5.56,22.79
KIT_001,2026-06-18 04:42:00,33.02,39.08,21.99,7.45,5.68,23.32
KIT_001,2026-06-18 04:43:00,33.26,38.15,22.54,6.85,4.89,22.93
KIT_001,2026-06-18 04:44:00,32.93,38.98,22.49,7.09,5.56,23.14
KIT_001,2026-06-18 04:45:00,33.09,38.49,22.5,7.61,5.71,23.6
KIT_001,2026-06-18 04:46:00,32.86,38.61,22.27,6.9,5.95,23.64
KIT_001,2026-06-18 04:47:00,33.96,38.76,22.92,7.11,5.18,23.97
KIT_001,2026-06-18 04:48:00,33.28,38.32,22.54,6.87,5.87,23.79
KIT_001,2026-06-18 04:49:00,33.02,38.77,22.8,7.15,6.0,23.63
KIT_001,2026-06-18 04:50:00,33.33,37.69,22.45,6.96,5.11,24.41
KIT_001,2026-06-18 04:51:00,33.22,38.29,22.75,7.44,5.76,24.15
KIT_001,2026-06-18 04:52:00,33.17,38.22,22.9,7.25,5.81,24.08
KIT_001,2026-06-18 04:53:00,33.47,38.13,22.89,6.99,5.54,24.08
KIT_001,2026-06-18 04:54:00,33.52,38.44,22.84,7.44,5.46,24.05
KIT_001,2026-06-18 04:55:00,33.07,38.63,22.89,7.29,5.7,23.89
KIT_001,2026-06-18 04:56:00,33.06,38.73,22.55,7.49,5.34,23.55
KIT_001,2026-06-18 04:57:00,33.17,38.59,22.8,6.98,5.4,24.25
KIT_001,2026-06-18 04:58:00,32.46,38.32,22.77,7.37,5.62,23.78
KIT_001,2026-06-18 04:59:00,32.74,38.64,22.77,7.48,5.81,23.78
KIT_001,2026-06-18 05:00:00,33.75,38.57,22.73,7.19,5.47,24.2
KIT_001,2026-06-18 05:01:00,33.85,38.82,22.44,6.99,5.32,23.45
KIT_001,2026-06-18 05:02:00,33.19,38.77,22.42,7.31,5.12,23.73
KIT_001,2026-06-18 05:03:00,33.47,38.54,22.24,7.62,5.02,23.36
KIT_001,2026-06-18 05:04:00,33.37,38.26,22.85,7.58,5.58,23.63
KIT_001,2026-06-18 05:05:00,34.33,38.33,22.85,7.18,5.29,23.59
KIT_001,2026-06-18 05:06:00,33.64,38.35,22.86,6.96,5.64,23.73
KIT_001,2026-06-18 05:07:00,33.2,38.42,22.75,7.16,5.3,23.82
KIT_001,2026-06-18 05:08:00,32.9,38.58,22.27,7.14,5.24,23.37
KIT_001,2026-06-18 05:09:00,32.66,38.71,22.49,7.36,5.54,23.86
KIT_001,2026-06-18 05:10:00,33.29,38.48,22.73,7.21,5.44,23.87
KIT_001,2026-06-18 05:11:00,32.94,38.49,22.73,7.04,5.18,23.42
KIT_001,2026-06-18 05:12:00,32.7,38.52,22.66,7.5,5.96,23.48
KIT_001,2026-06-18 05:13:00,32.97,38.31,22.86,7.25,5.38,23.56
KIT_001,2026-06-18 05:14:00,32.81,38.17,22.87,7.32,5.8,23.82
KIT_001,2026-06-18 05:15:00,33.77,37.9,22.98,6.78,5.81,23.81
KIT_001,2026-06-18 05:16:00,33.48,38.2,22.92,6.6,5.32,24.51
KIT_001,2026-06-18 05:17:00,33.16,38.53,23.33,6.84,5.41,24.02
KIT_001,2026-06-18 05:18:00,33.68,38.16,23.13,7.08,5.61,24.57
KIT_001,2026-06-18 05:19:00,33.18,38.28,23.04,7.34,5.5,24.94
KIT_001,2026-06-18 05:20:00,32.84,38.48,23.23,6.6,6.18,25.48
KIT_001,2026-06-18 05:21:00,33.67,38.47,23.4,7.58,5.73,25.23
KIT_001,2026-06-18 05:22:00,33.32,37.98,23.76,7.22,6.03,25.69
KIT_001,2026-06-18 05:23:00,32.75,38.61,23.52,7.51,5.92,25.47
KIT_001,2026-06-18 05:24:00,33.03,38.65,23.47,6.94,5.84,25.64
KIT_001,2026-06-18 05:25:00,32.77,37.99,23.23,7.28,5.77,25.41
KIT_001,2026-06-18 05:26:00,32.57,38.08,23.61,7.17,6.06,25.44
KIT_001,2026-06-18 05:27:00,33.36,38.7,23.29,7.34,5.52,25.01
KIT_001,2026-06-18 05:28:00,33.68,38.3,23.37,7.07,6.15,24.81
KIT_001,2026-06-18 05:29:00,32.51,37.69,23.66,7.24,5.38,25.06
KIT_001,2026-06-18 05:30:00,33.18,37.94,23.44,7.39,5.88,24.76
KIT_001,2026-06-18 05:31:00,32.73,38.3,22.98,6.95,5.31,24.81
KIT_001,2026-06-18 05:32:00,32.77,38.03,22.93,7.16,5.57,24.79
KIT_001,2026-06-18 05:33:00,32.74,38.25,23.29,6.62,5.67,25.06
KIT_001,2026-06-18 05:34:00,32.66,38.38,23.08,7.26,5.52,24.99
KIT_001,2026-06-18 05:35:00,32.99,38.81,23.48,7.56,5.6,24.67
KIT_001,2026-06-18 05:36:00,32.7,38.28,23.38,6.75,5.3,24.59
KIT_001,2026-06-18 05:37:00,33.09,38.68,23.42,7.03,5.39,25.35
KIT_001,2026-06-18 05:38:00,32.99,38.78,23.27,7.26,5.76,24.57
KIT_001,2026-06-18 05:39:00,32.94,38.78,23.78,7.04,5.64,24.89
KIT_001,2026-06-18 05:40:00,32.72,38.43,24.02,7.06,5.46,25.21
KIT_001,2026-06-18 05:41:00,32.85,37.76,23.42,6.91,5.96,25.5
KIT_001,2026-06-18 05:42:00,33.32,38.48,23.57,6.89,5.33,25.09
KIT_001,2026-06-18 05:43:00,33.24,38.65,23.5,6.99,5.55,25.07
KIT_001,2026-06-18 05:44:00,32.72,38.32,23.4,7.04,5.53,24.76
KIT_001,2026-06-18 05:45:00,33.1,38.86,23.26,6.75,5.83,24.94
KIT_001,2026-06-18 05:46:00,33.33,38.6,23.19,7.05,5.7,24.54
KIT_001,2026-06-18 05:47:00,32.49,38.51,23.15,7.47,5.67,24.57
KIT_001,2026-06-18 05:48:00,33.26,38.67,23.44,6.99,5.25,24.87
KIT_001,2026-06-18 05:49:00,32.84,38.44,23.23,6.8,5.94,24.5
KIT_001,2026-06-18 05:50:00,33.28,37.59,22.79,7.09,5.69,24.76
KIT_001,2026-06-18 05:51:00,32.81,38.19,23.37,6.97,5.78,24.42
KIT_001,2026-06-18 05:52:00,32.45,38.7,23.25,6.83,5.58,24.04
KIT_001,2026-06-18 05:53:00,32.54,38.1,23.56,7.15,5.47,24.75
KIT_001,2026-06-18 05:54:00,33.15,38.28,23.4,6.89,6.0,24.21
KIT_001,2026-06-18 05:55:00,33.25,38.04,23.07,6.87,5.11,24.46
KIT_001,2026-06-18 05:56:00,32.87,38.9,22.95,7.02,5.22,24.64
KIT_001,2026-06-18 05:57:00,33.44,38.87,23.29,6.56,5.78,25.02
KIT_001,2026-06-18 05:58:00,32.66,38.11,23.34,6.46,5.5,24.72
KIT_001,2026-06-18 05:59:00,33.25,38.43,23.69,7.02,5.18,24.69
KIT_001,2026-06-18 06:00:00,32.87,38.18,23.54,6.33,5.51,25.04
KIT_001,2026-06-18 06:01:00,33.09,38.58,23.8,6.52,5.23,25.03
KIT_001,2026-06-18 06:02:00,33.37,38.55,23.35,6.27,5.11,25.04
KIT_001,2026-06-18 06:03:00,33.04,38.63,23.83,6.62,5.18,25.28
KIT_001,2026-06-18 06:04:00,33.2,38.48,23.81,6.87,5.3,24.99
KIT_001,2026-06-18 06:05:00,33.68,39.25,23.3,6.81,5.38,24.92
KIT_001,2026-06-18 06:06:00,33.12,38.06,23.99,7.39,5.87,25.95
KIT_001,2026-06-18 06:07:00,33.61,37.84,23.78,7.09,5.35,25.5
KIT_001,2026-06-18 06:08:00,32.92,38.23,23.87,6.6,5.42,25.59
KIT_001,2026-06-18 06:09:00,33.49,37.87,23.65,6.55,5.22,25.41
KIT_001,2026-06-18 06:10:00,33.81,37.88,24.11,7.55,5.59,25.89
KIT_001,2026-06-18 06:11:00,32.43,38.02,23.64,7.16,6.14,25.6
KIT_001,2026-06-18 06:12:00,33.01,38.03,24.08,7.06,5.99,25.1
KIT_001,2026-06-18 06:13:00,33.47,38.02,24.06,6.96,5.58,25.59
KIT_001,2026-06-18 06:14:00,33.18,38.46,23.68,7.04,5.7,25.6
KIT_001,2026-06-18 06:15:00,33.36,38.16,24.25,6.64,5.35,25.57
KIT_001,2026-06-18 06:16:00,33.0,38.25,23.88,7.08,5.41,25.5
KIT_001,2026-06-18 06:17:00,33.22,38.57,23.95,7.09,5.66,25.32
KIT_001,2026-06-18 06:18:00,33.12,38.07,23.49,6.88,5.48,25.24
KIT_001,2026-06-18 06:19:00,33.56,38.22,24.2,7.01,5.32,25.29
KIT_001,2026-06-18 06:20:00,33.22,38.41,23.51,7.55,5.68,24.89
KIT_001,2026-06-18 06:21:00,33.23,37.72,23.94,7.18,5.51,24.75
KIT_001,2026-06-18 06:22:00,32.95,37.58,23.52,7.76,5.12,25.2
KIT_001,2026-06-18 06:23:00,32.91,38.39,23.65,6.83,4.98,25.32
KIT_001,2026-06-18 06:24:00,32.91,38.42,23.98,7.17,5.35,25.63
KIT_001,2026-06-18 06:25:00,33.19,38.88,24.08,6.94,5.08,25.46
KIT_001,2026-06-18 06:26:00,32.89,38.3,23.67,7.05,5.0,25.35
KIT_001,2026-06-18 06:27:00,33.13,38.49,24.19,7.17,5.74,25.28
KIT_001,2026-06-18 06:28:00,33.74,38.17,24.23,7.49,5.43,25.66
KIT_001,2026-06-18 06:29:00,33.31,38.31,23.88,7.5,5.37,26.11
KIT_001,2026-06-18 06:30:00,32.88,38.7,24.44,7.29,5.38,26.48
KIT_001,2026-06-18 06:31:00,33.4,37.55,23.88,6.94,5.14,26.25
KIT_001,2026-06-18 06:32:00,32.83,38.3,24.1,7.89,5.51,26.05
KIT_001,2026-06-18 06:33:00,32.25,38.81,24.3,7.45,5.43,26.09
KIT_001,2026-06-18 06:34:00,32.6,38.24,24.03,7.24,5.32,26.05
KIT_001,2026-06-18 06:35:00,32.28,38.65,24.24,7.59,5.41,26.12
KIT_001,2026-06-18 06:36:00,32.8,37.95,24.22,7.57,5.31,26.46
KIT_001,2026-06-18 06:37:00,32.92,38.12,24.12,7.44,5.56,26.43
KIT_001,2026-06-18 06:38:00,33.49,38.13,24.31,7.56,5.66,26.04
KIT_001,2026-06-18 06:39:00,33.01,37.44,24.09,7.23,5.66,26.09
KIT_001,2026-06-18 06:40:00,32.81,37.75,24.17,7.71,5.83,25.8
KIT_001,2026-06-18 06:41:00,33.16,37.76,24.34,7.27,5.85,25.52
KIT_001,2026-06-18 06:42:00,32.09,38.33,24.26,7.37,5.98,26.35
KIT_001,2026-06-18 06:43:00,32.95,38.35,24.28,7.68,6.17,25.36
KIT_001,2026-06-18 06:44:00,33.15,38.19,23.91,7.82,6.09,25.52
KIT_001,2026-06-18 06:45:00,32.38,38.34,24.26,7.91,6.19,26.47
KIT_001,2026-06-18 06:46:00,33.31,38.05,24.0,7.78,5.76,26.06
KIT_001,2026-06-18 06:47:00,33.04,38.46,23.94,7.43,5.85,25.81
KIT_001,2026-06-18 06:48:00,32.79,38.11,24.2,7.12,6.16,26.3
KIT_001,2026-06-18 06:49:00,33.17,38.13,24.05,7.86,6.17,26.36
KIT_001,2026-06-18 06:50:00,33.75,38.03,24.41,7.85,5.85,25.87
KIT_001,2026-06-18 06:51:00,33.03,38.32,24.43,7.33,6.18,26.11
KIT_001,2026-06-18 06:52:00,33.07,37.99,23.91,7.73,5.8,26.5
KIT_001,2026-06-18 06:53:00,33.31,38.65,24.13,6.97,5.92,26.07
KIT_001,2026-06-18 06:54:00,33.67,38.25,24.0,6.98,5.56,26.34
KIT_001,2026-06-18 06:55:00,34.76,38.49,24.21,6.02,4.98,26.63
KIT_001,2026-06-18 06:56:00,34.66,39.26,24.39,6.19,4.98,25.67
KIT_001,2026-06-18 06:57:00,35.48,39.26,24.26,5.45,5.4,26.18
KIT_001,2026-06-18 06:58:00,35.78,39.38,24.19,5.25,4.67,26.32
KIT_001,2026-06-18 06:59:00,36.61,40.02,24.57,4.23,4.96,25.81
KIT_001,2026-06-18 07:00:00,37.06,39.8,23.85,4.0,3.78,26.12
KIT_001,2026-06-18 07:01:00,37.8,40.16,24.56,3.21,4.09,26.51
KIT_001,2026-06-18 07:02:00,37.75,40.87,24.21,3.21,3.04,26.07
KIT_001,2026-06-18 07:03:00,37.83,40.9,24.38,3.22,3.7,26.05
KIT_001,2026-06-18 07:04:00,37.58,40.91,24.36,3.6,3.88,26.88
KIT_001,2026-06-18 07:05:00,37.76,40.34,24.84,3.12,3.96,26.88
KIT_001,2026-06-18 07:06:00,38.04,40.79,24.36,3.18,3.58,26.93
KIT_001,2026-06-18 07:07:00,38.17,40.13,24.68,2.88,4.06,27.1
KIT_001,2026-06-18 07:08:00,37.58,40.13,24.86,3.14,3.7,27.55
KIT_001,2026-06-18 07:09:00,38.2,39.69,24.5,2.91,3.82,27.55
KIT_001,2026-06-18 07:10:00,38.36,40.89,24.71,3.03,3.78,27.81
KIT_001,2026-06-18 07:11:00,38.03,40.12,24.94,3.04,3.63,27.65
KIT_001,2026-06-18 07:12:00,38.54,40.33,24.86,2.91,4.33,27.52
KIT_001,2026-06-18 07:13:00,37.62,40.1,24.84,3.02,3.96,28.05
KIT_001,2026-06-18 07:14:00,37.46,40.58,24.9,2.91,4.23,28.06
KIT_001,2026-06-18 07:15:00,37.29,40.26,25.06,2.91,4.23,27.62
KIT_001,2026-06-18 07:16:00,38.44,39.98,24.83,3.27,3.74,27.8
KIT_001,2026-06-18 07:17:00,38.16,40.51,25.08,3.04,4.3,27.39
KIT_001,2026-06-18 07:18:00,37.92,39.95,24.62,3.09,4.13,27.34
KIT_001,2026-06-18 07:19:00,38.05,40.13,24.54,2.64,3.76,27.7
KIT_001,2026-06-18 07:20:00,37.57,39.75,25.14,3.11,4.14,27.08
KIT_001,2026-06-18 07:21:00,38.83,39.95,24.58,3.13,3.78,26.96
KIT_001,2026-06-18 07:22:00,38.03,40.43,24.42,2.9,4.45,26.47
KIT_001,2026-06-18 07:23:00,38.0,39.79,24.31,3.52,4.25,27.06
KIT_001,2026-06-18 07:24:00,38.2,39.93,24.86,2.43,4.03,26.65
KIT_001,2026-06-18 07:25:00,38.1,40.37,24.56,3.2,4.36,26.81
KIT_001,2026-06-18 07:26:00,38.0,40.2,24.56,3.18,3.65,26.64
KIT_001,2026-06-18 07:27:00,37.63,40.96,24.56,3.14,3.85,26.56
KIT_001,2026-06-18 07:28:00,38.06,40.91,24.78,3.04,3.97,26.58
KIT_001,2026-06-18 07:29:00,38.53,40.09,24.53,3.14,4.59,26.55
KIT_001,2026-06-18 07:30:00,38.33,40.52,25.01,3.22,3.77,26.8
KIT_001,2026-06-18 07:31:00,38.4,40.57,24.55,2.82,3.61,26.83
KIT_001,2026-06-18 07:32:00,37.65,40.16,24.72,3.07,3.67,26.56
KIT_001,2026-06-18 07:33:00,37.47,39.88,24.73,2.95,4.27,26.85
KIT_001,2026-06-18 07:34:00,37.76,40.31,24.61,2.73,3.92,26.88
KIT_001,2026-06-18 07:35:00,37.81,40.25,24.56,3.18,4.04,26.93
KIT_001,2026-06-18 07:36:00,38.16,40.16,24.8,2.86,4.29,27.3
KIT_001,2026-06-18 07:37:00,37.17,40.41,24.89,2.63,4.08,26.75
KIT_001,2026-06-18 07:38:00,38.28,40.04,24.73,2.87,4.18,27.04
KIT_001,2026-06-18 07:39:00,37.68,39.91,24.94,2.8,4.28,27.14
KIT_001,2026-06-18 07:40:00,37.57,40.28,25.21,3.26,4.06,27.4
KIT_001,2026-06-18 07:41:00,37.35,40.35,25.43,3.04,4.14,27.78
KIT_001,2026-06-18 07:42:00,37.11,39.87,25.24,3.35,4.26,27.47
KIT_001,2026-06-18 07:43:00,37.98,40.51,25.4,2.83,4.39,27.75
KIT_001,2026-06-18 07:44:00,37.72,39.71,24.86,3.22,3.95,27.36
KIT_001,2026-06-18 07:45:00,37.25,40.08,25.08,3.71,3.37,27.3
KIT_001,2026-06-18 07:46:00,37.25,40.19,25.17,3.09,4.27,27.32
KIT_001,2026-06-18 07:47:00,37.59,40.08,24.68,3.22,4.3,27.57
KIT_001,2026-06-18 07:48:00,38.3,40.12,24.72,3.17,4.09,26.85
KIT_001,2026-06-18 07:49:00,37.63,40.86,25.12,2.64,4.09,26.89
KIT_001,2026-06-18 07:50:00,37.2,40.05,24.54,3.15,3.85,26.52
KIT_001,2026-06-18 07:51:00,37.64,41.05,24.42,3.08,4.09,26.49
KIT_001,2026-06-18 07:52:00,37.63,40.46,24.96,2.94,4.15,26.27
KIT_001,2026-06-18 07:53:00,36.77,40.36,24.93,2.78,3.94,26.71
KIT_001,2026-06-18 07:54:00,37.67,40.47,24.82,3.17,4.54,26.86
KIT_001,2026-06-18 07:55:00,37.59,41.09,24.77,2.76,3.51,27.03
KIT_001,2026-06-18 07:56:00,37.89,40.04,24.73,3.53,3.93,26.77
KIT_001,2026-06-18 07:57:00,38.28,40.0,24.92,3.03,3.58,27.19
KIT_001,2026-06-18 07:58:00,38.0,40.11,25.22,2.69,4.08,27.19
KIT_001,2026-06-18 07:59:00,37.5,40.35,25.0,2.87,3.45,27.25
KIT_001,2026-06-18 08:00:00,37.18,39.82,25.43,2.93,3.5,27.06
KIT_001,2026-06-18 08:01:00,38.45,40.35,24.86,3.6,3.66,27.51
KIT_001,2026-06-18 08:02:00,37.55,40.85,25.08,2.78,3.88,27.62
KIT_001,2026-06-18 08:03:00,37.52,40.38,24.96,2.97,3.64,27.47
KIT_001,2026-06-18 08:04:00,37.5,40.24,24.77,2.87,3.61,27.42
KIT_001,2026-06-18 08:05:00,37.56,40.14,24.91,3.12,3.69,27.36
KIT_001,2026-06-18 08:06:00,37.43,40.59,24.98,2.87,3.65,26.78
KIT_001,2026-06-18 08:07:00,37.27,40.06,24.95,2.72,4.06,26.87
KIT_001,2026-06-18 08:08:00,37.27,40.86,25.23,2.95,3.83,26.92
KIT_001,2026-06-18 08:09:00,37.43,40.88,24.84,2.93,3.55,26.59
KIT_001,2026-06-18 08:10:00,37.24,40.37,24.93,2.85,4.13,26.77
KIT_001,2026-06-18 08:11:00,37.17,40.28,24.67,2.87,3.71,26.42
KIT_001,2026-06-18 08:12:00,37.45,40.59,24.95,3.3,3.32,25.78
KIT_001,2026-06-18 08:13:00,37.31,40.78,25.11,2.92,3.57,26.53
KIT_001,2026-06-18 08:14:00,37.91,40.37,24.76,2.72,3.58,26.34
KIT_001,2026-06-18 08:15:00,36.45,40.62,24.48,2.88,3.22,25.98
KIT_001,2026-06-18 08:16:00,37.75,40.55,24.59,3.01,3.07,26.41
KIT_001,2026-06-18 08:17:00,37.79,41.24,24.78,2.67,3.3,26.2
KIT_001,2026-06-18 08:18:00,36.62,41.48,24.84,3.41,3.13,26.76
KIT_001,2026-06-18 08:19:00,37.21,41.04,24.91,3.22,3.54,26.61
KIT_001,2026-06-18 08:20:00,37.19,41.48,24.89,3.36,3.3,26.44
KIT_001,2026-06-18 08:21:00,36.82,41.38,24.82,3.1,2.9,26.92
KIT_001,2026-06-18 08:22:00,37.03,41.68,24.71,2.48,3.11,26.89
KIT_001,2026-06-18 08:23:00,36.91,42.11,24.96,3.38,3.32,26.82
KIT_001,2026-06-18 08:24:00,37.9,41.71,25.3,2.78,2.65,26.67
KIT_001,2026-06-18 08:25:00,37.61,41.83,25.18,2.8,2.74,26.88
KIT_001,2026-06-18 08:26:00,37.73,41.43,25.12,3.04,3.0,26.98
KIT_001,2026-06-18 08:27:00,37.53,41.96,25.27,3.34,3.01,27.49
KIT_001,2026-06-18 08:28:00,36.87,41.88,25.03,3.26,2.99,26.99
KIT_001,2026-06-18 08:29:00,37.08,41.67,25.05,3.23,2.92,27.51
KIT_001,2026-06-18 08:30:00,37.43,41.82,25.04,2.92,2.92,27.56
KIT_001,2026-06-18 08:31:00,36.83,41.92,25.21,2.92,3.1,27.99
KIT_001,2026-06-18 08:32:00,37.5,41.62,25.2,3.09,3.28,27.9
KIT_001,2026-06-18 08:33:00,37.16,41.41,25.54,2.97,2.88,28.01
KIT_001,2026-06-18 08:34:00,37.11,42.4,25.22,3.22,3.61,27.79
KIT_001,2026-06-18 08:35:00,37.49,41.66,25.18,3.21,3.49,27.66
KIT_001,2026-06-18 08:36:00,37.39,41.82,25.74,3.15,3.33,27.92
KIT_001,2026-06-18 08:37:00,37.11,42.15,25.28,2.37,3.16,28.24
KIT_001,2026-06-18 08:38:00,37.64,42.9,25.42,3.03,3.5,28.28
KIT_001,2026-06-18 08:39:00,36.85,41.47,25.5,2.97,2.93,28.02
KIT_001,2026-06-18 08:40:00,37.44,41.97,25.2,3.04,2.79,27.96
KIT_001,2026-06-18 08:41:00,37.43,41.62,25.7,2.81,2.87,27.95
KIT_001,2026-06-18 08:42:00,37.11,41.67,25.6,2.67,2.75,28.22
KIT_001,2026-06-18 08:43:00,37.33,41.6,25.77,3.12,3.03,28.26
KIT_001,2026-06-18 08:44:00,36.76,41.47,25.32,2.91,3.07,28.56
KIT_001,2026-06-18 08:45:00,37.52,41.79,25.46,3.14,3.05,28.19
KIT_001,2026-06-18 08:46:00,37.12,41.35,25.44,2.83,3.0,28.29
KIT_001,2026-06-18 08:47:00,36.99,42.07,25.48,3.35,3.03,27.91
KIT_001,2026-06-18 08:48:00,37.53,41.79,25.13,3.25,3.43,28.08
KIT_001,2026-06-18 08:49:00,36.91,41.89,25.43,3.07,3.16,28.07
KIT_001,2026-06-18 08:50:00,36.66,41.62,25.11,2.95,3.23,27.97
KIT_001,2026-06-18 08:51:00,36.59,41.64,25.46,3.21,3.05,27.97
KIT_001,2026-06-18 08:52:00,37.34,41.83,24.95,3.1,2.6,27.98
KIT_001,2026-06-18 08:53:00,36.67,41.39,25.01,3.06,2.55,28.05
KIT_001,2026-06-18 08:54:00,37.72,41.64,25.54,3.26,3.52,28.21
KIT_001,2026-06-18 08:55:00,36.37,41.49,25.26,3.36,2.87,27.34
KIT_001,2026-06-18 08:56:00,37.68,41.48,25.17,2.69,2.85,28.17
KIT_001,2026-06-18 08:57:00,37.15,41.12,25.62,2.74,3.06,27.45
KIT_001,2026-06-18 08:58:00,37.03,42.15,25.43,2.8,3.14,27.94
KIT_001,2026-06-18 08:59:00,36.86,41.55,25.53,2.62,3.17,28.44
KIT_001,2026-06-18 09:00:00,37.18,42.11,25.32,2.98,3.44,27.82
KIT_001,2026-06-18 09:01:00,37.02,42.08,25.89,3.15,3.38,27.86
KIT_001,2026-06-18 09:02:00,37.41,41.37,25.23,2.99,2.8,27.73
KIT_001,2026-06-18 09:03:00,37.06,41.42,25.7,2.87,3.24,27.96
KIT_001,2026-06-18 09:04:00,37.07,42.51,25.34,3.28,2.9,27.88
KIT_001,2026-06-18 09:05:00,36.89,42.26,25.02,3.04,2.97,27.61
KIT_001,2026-06-18 09:06:00,37.0,41.71,25.44,3.09,2.73,27.74
KIT_001,2026-06-18 09:07:00,37.12,41.79,25.41,3.29,2.58,27.48
KIT_001,2026-06-18 09:08:00,36.42,41.52,25.13,2.97,2.99,27.72
KIT_001,2026-06-18 09:09:00,36.54,41.83,25.16,3.52,2.76,27.64
KIT_001,2026-06-18 09:10:00,37.27,41.47,25.34,2.89,3.23,27.77
KIT_001,2026-06-18 09:11:00,37.07,41.07,25.41,3.5,2.93,27.55
KIT_001,2026-06-18 09:12:00,36.95,41.27,24.85,2.76,3.08,27.66
KIT_001,2026-06-18 09:13:00,37.01,41.68,25.52,3.13,3.34,27.65
KIT_001,2026-06-18 09:14:00,37.12,41.33,25.19,2.84,2.63,27.59
KIT_001,2026-06-18 09:15:00,36.81,41.66,25.0,3.28,2.82,27.56
KIT_001,2026-06-18 09:16:00,36.72,41.36,25.42,2.88,3.05,27.38
KIT_001,2026-06-18 09:17:00,37.05,41.45,25.21,3.07,3.08,27.15
KIT_001,2026-06-18 09:18:00,36.64,41.94,25.43,2.84,3.28,27.29
KIT_001,2026-06-18 09:19:00,37.12,41.76,25.25,3.23,3.22,27.16
KIT_001,2026-06-18 09:20:00,36.37,41.68,25.13,2.84,3.02,27.38
KIT_001,2026-06-18 09:21:00,37.33,41.95,25.08,3.42,3.08,27.34
KIT_001,2026-06-18 09:22:00,37.13,41.83,25.18,2.75,3.08,26.64
KIT_001,2026-06-18 09:23:00,37.03,42.13,25.02,2.66,2.63,27.18
KIT_001,2026-06-18 09:24:00,37.26,41.56,24.95,3.24,2.96,27.28
KIT_001,2026-06-18 09:25:00,37.48,41.57,25.26,2.85,3.06,26.79
KIT_001,2026-06-18 09:26:00,37.23,41.31,25.14,3.0,3.11,27.32
KIT_001,2026-06-18 09:27:00,36.21,41.57,25.19,2.92,2.77,27.45
KIT_001,2026-06-18 09:28:00,36.38,41.99,25.42,2.67,2.68,27.04
KIT_001,2026-06-18 09:29:00,36.59,42.09,25.2,2.98,2.94,27.27
KIT_001,2026-06-18 09:30:00,36.79,41.99,25.25,3.32,3.49,27.43
KIT_001,2026-06-18 09:31:00,36.94,41.17,25.15,3.25,2.8,27.57
KIT_001,2026-06-18 09:32:00,36.49,42.03,25.38,3.06,3.29,27.23
